ID;Cidade;Area;Quartos;Banheiros;Vagas garagem;Aceita Animais;Mobilhado;Valor condomínio;Valor do Aluguel;IPTU;Seguro;Tipo Imóvel;Bairro;;;;;;
3624;Jundiaí;300;3;3;5;Sim;Não;0;5000;584;76;casa;Nova Odessa;;;;;;
3625;Jundiaí;300;4;5;2;Sim;Sim;3600;7800;609;99;casa;Marco Leite;;;;;;
3626;Jundiaí;38;2;1;0;Sim;Sim;577;3200;50;41;casa;Nova Odessa;;;;;;
3627;Jundiaí;150;3;3;3;Sim;Não;2270;6000;754;77;casa;Vila Militar;;;;;;
3628;Jundiaí;200;3;2;3;Sim;Não;300;2550;600;39;casa;Jardim Ermida II;;;;;;
3629;Jundiaí;427;4;6;4;Sim;Não;3440;10000;1350;127;apartamento;Centro;;;;;;
3630;Jundiaí;75;3;1;1;Sim;Sim;770;1900;85;25;casa;Samambaia;;;;;;
3631;Jundiaí;150;3;3;2;Sim;Não;0;3300;135;50;apartamento;Hortolândia;;;;;;
3632;Jundiaí;300;3;1;2;Sim;Não;0;4500;292;68;casa;Nova Odessa;;;;;;
3633;Jundiaí;220;3;2;1;Sim;Não;0;5000;500;76;casa;Alvorada;;;;;;
3634;Jundiaí;213;3;5;5;Sim;Não;3800;6200;0;79;apartamento;Vila Rio Branco;;;;;;
3635;Jundiaí;320;4;6;4;Sim;Não;5400;15000;175;191;apartamento;Parque Centenário;;;;;;
3636;Jundiaí;84;3;2;1;Não;Sim;741;2175;185;28;casa;Parque do Colégio;;;;;;
3637;Jundiaí;75;2;1;0;Não;Sim;450;2500;94;32;casa;Currupira;;;;;;
3638;Jundiaí;57;2;1;0;Sim;Não;318;1700;0;22;casa;Parque Centenário;;;;;;
3639;Jundiaí;16;1;1;0;Não;Não;0;850;9;11;casa;Rami;;;;;;
3640;Jundiaí;72;2;2;1;Sim;Não;480;850;9;11;apartamento;Nova Odessa;;;;;;
3641;Jundiaí;140;3;4;2;Sim;Sim;1750;12000;615;153;apartamento;Caxambu;;;;;;
3642;Jundiaí;80;2;2;1;Sim;Sim;860;2000;34;26;apartamento;Rami;;;;;;
3643;Jundiaí;170;3;3;3;Sim;Não;2450;3000;1015;39;casa;Parque do Colégio;;;;;;
3644;Jundiaí;67;3;1;1;Sim;Não;626;1550;110;20;apartamento;Agapeama;;;;;;
3645;Jundiaí;79;2;1;0;Sim;Não;0;2100;218;27;apartamento;Rami;;;;;;
3646;Jundiaí;170;3;3;3;Sim;Não;0;3500;209;53;apartamento;Fazenda Grande;;;;;;
3647;Jundiaí;120;3;2;1;Sim;Não;850;3200;120;41;casa;Moisés;;;;;;
3648;Jundiaí;206;3;2;3;Sim;Não;1900;3910;417;50;casa;Caxambu;;;;;;
3649;Jundiaí;249;3;3;1;Sim;Sim;2250;8500;420;108;casa;Vila Arens / Vila Progresso;;;;;;
3650;Jundiaí;120;4;4;2;Sim;Não;2500;9500;116;121;casa;Horto Florestal;;;;;;
3651;Jundiaí;260;3;4;4;Sim;Não;900;2800;129;43;apartamento;Maringá;;;;;;
3652;Jundiaí;120;2;1;0;Sim;Não;830;1100;95;14;casa;Agapeama;;;;;;
3653;Jundiaí;400;4;6;4;Sim;Não;0;15000;1875;226;casa;Agapeama;;;;;;
3654;Jundiaí;165;3;1;3;Sim;Não;0;3400;384;52;apartamento;Moisés;;;;;;
3655;Jundiaí;55;2;1;1;Não;Não;450;1800;111;23;casa;Centro;;;;;;
3656;Jundiaí;75;3;2;2;Não;Sim;800;2236;64;29;apartamento;Jardim Ermida;;;;;;
3657;Jundiaí;402;4;5;2;Sim;Sim;450;7500;63;113;casa;Centro;;;;;;
3658;Jundiaí;58;2;1;1;Sim;Não;332;1200;25;16;casa;São Camilo;;;;;;
3659;Jundiaí;50;1;1;0;Não;Não;0;1220;0;19;casa;Parque Centenário;;;;;;
3660;Jundiaí;60;4;4;1;Sim;Não;700;2120;100;27;casa;Torres São José;;;;;;
3661;Jundiaí;280;4;5;4;Não;Não;3600;12000;917;153;casa;Parque Residencial Eloy Chaves;;;;;;
3662;Jundiaí;214;4;4;3;Sim;Não;2638;6520;1187;83;apartamento;Anhangabaú;;;;;;
3663;Jundiaí;110;3;1;0;Sim;Não;0;2000;0;31;casa;Vianelo / Bonfiglioli;;;;;;
3664;Jundiaí;35;1;2;1;Não;Sim;830;3081;0;9;apartamento;Casa Branca;;;;;;
3665;Jundiaí;320;3;3;8;Sim;Não;0;5500;572;83;apartamento;Ponte São João;;;;;;
3666;Jundiaí;50;1;1;0;Sim;Não;50;750;25;10;casa;Nova Odessa;;;;;;
3667;Jundiaí;128;3;3;0;Sim;Sim;2500;12000;500;153;casa;Aeroporto;;;;;;
3668;Jundiaí;70;2;1;1;Sim;Não;300;1100;14;14;casa;Tamoio;;;;;;
3669;Jundiaí;277;3;2;1;Sim;Não;2332;7800;601;99;casa;Jundiaí Mirim;;;;;;
3670;Jundiaí;200;4;4;3;Sim;Sim;2800;5000;1211;64;casa;Vila Rio Branco;;;;;;
3671;Jundiaí;70;2;2;1;Sim;Não;280;1000;138;13;apartamento;Vianelo / Bonfiglioli;;;;;;
3672;Jundiaí;50;1;1;1;Sim;Não;455;1900;0;25;apartamento;Pacaembu;;;;;;
3673;Jundiaí;130;3;3;2;Sim;Não;1140;4000;292;51;casa;Hortolândia;;;;;;
3674;Jundiaí;600;6;5;5;Sim;Sim;0;12000;3334;181;casa;Parque Centenário;;;;;;
3675;Jundiaí;135;3;3;0;Não;Não;1400;3810;167;49;casa;Vila Militar;;;;;;
3676;Jundiaí;27;1;1;0;Não;Não;1405;3500;1;45;apartamento;Vila Arens / Vila Progresso;;;;;;
3677;Jundiaí;197;3;1;2;Sim;Não;0;2100;290;32;apartamento;Gramadão;;;;;;
3678;Jundiaí;400;10;5;8;Sim;Não;0;10900;1417;164;apartamento;Novo Horizonte;;;;;;
3679;Jundiaí;92;3;2;3;Sim;Sim;752;2525;0;32;apartamento;Alvorada;;;;;;
3680;Jundiaí;119;3;3;1;Não;Sim;790;3750;135;48;apartamento;Casa Branca;;;;;;
3681;Jundiaí;16;1;1;0;Sim;Não;397;899;18;12;apartamento;Malota;;;;;;
3682;Jundiaí;45;2;1;1;Sim;Não;450;2010;3;26;casa;Torres São José;;;;;;
3683;Jundiaí;57;2;1;1;Sim;Sim;550;2450;63;32;apartamento;Vila Rio Branco;;;;;;
3684;Jundiaí;22;1;1;0;Sim;Não;423;1600;0;21;casa;Nambi;;;;;;
3685;Jundiaí;116;3;2;2;Sim;Não;1884;3800;518;49;apartamento;Engordadouro;;;;;;
3686;Jundiaí;33;1;1;0;Sim;Não;350;1650;0;21;casa;Jardim Ermida;;;;;;
3687;Jundiaí;250;4;4;0;Sim;Não;750;3825;369;58;casa;Jardim Ermida II;;;;;;
3688;Jundiaí;128;2;3;2;Sim;Não;1500;7500;334;96;casa;Jundiaí Mirim;;;;;;
3689;Jundiaí;58;2;2;0;Sim;Não;940;1250;107;16;casa;Novo Horizonte;;;;;;
3690;Jundiaí;105;3;2;2;Sim;Não;1002;2583;35;33;apartamento;Caxambu;;;;;;
3691;Jundiaí;41;1;1;1;Sim;Sim;534;2800;133;36;casa;Pacaembu;;;;;;
3692;Jundiaí;90;3;1;1;Sim;Não;1000;3000;50;39;casa;Aeroporto;;;;;;
3693;Jundiaí;100;3;3;2;Não;Não;1300;2300;363;30;casa;Parque do Colégio;;;;;;
3694;Jundiaí;890;5;6;8;Não;Não;0;11000;9500;166;apartamento;Jundiaí Mirim;;;;;;
3695;Jundiaí;180;3;4;3;Sim;Sim;2800;9000;1125;115;apartamento;Moisés;;;;;;
3696;Jundiaí;136;3;3;2;Não;Sim;1535;9900;482;126;casa;Vale Azul;;;;;;
3697;Jundiaí;175;1;3;2;Não;Sim;900;4142;0;53;casa;Tulipas;;;;;;
3698;Jundiaí;100;3;2;2;Sim;Não;885;1200;80;16;apartamento;Jardim Ermida II;;;;;;
3699;Jundiaí;65;2;2;1;Sim;Não;541;1550;117;20;casa;Hortolândia;;;;;;
3700;Jundiaí;50;2;1;0;Não;Não;1000;1000;45;13;apartamento;Aeroporto;;;;;;
3701;Jundiaí;105;3;3;1;Sim;Não;980;2150;0;28;casa;Alvorada;;;;;;
3702;Jundiaí;108;3;3;2;Sim;Não;1800;4800;393;61;casa;Horto Florestal;;;;;;
3703;Jundiaí;55;1;1;0;Não;Não;150;730;0;10;apartamento;Jardim do Lago;;;;;;
3704;Jundiaí;46;2;1;1;Sim;Não;500;1418;0;6;casa;Currupira;;;;;;
3705;Jundiaí;71;3;4;0;Sim;Não;0;4000;0;61;apartamento;Vila Rio Branco;;;;;;
3706;Jundiaí;93;3;2;2;Sim;Não;1040;2600;240;33;apartamento;Samambaia;;;;;;
3707;Jundiaí;60;2;2;1;Sim;Sim;1680;6000;200;77;casa;Fazenda Grande;;;;;;
3708;Jundiaí;250;3;2;5;Não;Não;0;4500;1000;68;apartamento;Parque do Colégio;;;;;;
3709;Jundiaí;150;3;3;2;Sim;Sim;2100;2000;584;26;casa;Retiro;;;;;;
3710;Jundiaí;90;2;1;1;Sim;Não;1000;3000;50;39;casa;Hortolândia;;;;;;
3711;Jundiaí;140;3;3;3;Não;Não;2200;8000;800;102;apartamento;Centro;;;;;;
3712;Jundiaí;68;2;1;0;Sim;Não;0;1650;14;25;casa;Parque Centenário;;;;;;
3713;Jundiaí;530;4;5;6;Sim;Não;0;5950;1200;90;casa;Vila Militar;;;;;;
3714;Jundiaí;141;4;3;2;Sim;Não;1500;4325;542;55;apartamento;Centro;;;;;;
3715;Jundiaí;44;2;1;0;Sim;Não;490;1200;30;16;casa;Vale Azul;;;;;;
3716;Jundiaí;50;2;1;1;Não;Não;520;1439;0;19;casa;Tamoio;;;;;;
3717;Jundiaí;216;3;5;0;Não;Sim;3200;15000;1500;191;casa;Torres São José;;;;;;
3718;Jundiaí;60;2;2;1;Sim;Não;862;2514;0;32;casa;Fazenda Grande;;;;;;
3719;Jundiaí;20;1;1;0;Sim;Não;20;1200;25;19;casa;Tamoio;;;;;;
3720;Jundiaí;250;3;4;0;Sim;Sim;2000;10000;1667;127;apartamento;Hortolândia;;;;;;
3721;Jundiaí;92;3;2;2;Sim;Sim;720;3200;139;41;casa;Anhangabaú;;;;;;
3722;Jundiaí;90;2;1;1;Não;Não;0;2250;0;34;apartamento;Alvorada;;;;;;
3723;Jundiaí;60;2;2;2;Sim;Não;2340;3570;284;46;apartamento;Malota;;;;;;
3724;Jundiaí;32;1;1;0;Não;Não;26;1290;33;17;casa;Torres São José;;;;;;
3725;Jundiaí;50;1;1;1;Sim;Não;0;2592;0;24;casa;Distrito Industrial;;;;;;
3726;Jundiaí;250;4;5;4;Sim;Não;4200;12000;1667;153;casa;Engordadouro;;;;;;
3727;Jundiaí;350;4;5;4;Sim;Sim;5000;15000;0;191;casa;Vila Rio Branco;;;;;;
3728;Jundiaí;73;3;2;2;Não;Não;812;1500;204;20;casa;Torres São José;;;;;;
3729;Jundiaí;74;3;2;1;Sim;Não;510;1980;8;26;apartamento;Rami;;;;;;
3730;Jundiaí;200;3;2;3;Sim;Não;0;2000;153;31;casa;Fazenda Grande;;;;;;
3731;Jundiaí;230;2;3;1;Sim;Sim;3000;12000;450;153;casa;Ponte São João;;;;;;
3732;Jundiaí;200;3;2;5;Sim;Não;0;7000;963;106;casa;Vila Municipal;;;;;;
3733;Jundiaí;40;2;1;0;Não;Não;300;1644;0;21;casa;Vale Azul;;;;;;
3734;Jundiaí;71;2;1;1;Sim;Não;785;2559;0;32;apartamento;Vianelo / Bonfiglioli;;;;;;
3735;Jundiaí;200;3;3;2;Sim;Não;650;2210;184;34;casa;Marco Leite;;;;;;
3736;Jundiaí;60;2;1;0;Sim;Não;0;1700;245;26;casa;Vale Azul;;;;;;
3737;Jundiaí;170;6;5;1;Sim;Não;0;3468;0;53;casa;Alvorada;;;;;;
3738;Jundiaí;298;4;6;5;Sim;Sim;0;8450;750;128;apartamento;Nova Odessa;;;;;;
3739;Jundiaí;75;3;2;1;Não;Não;705;1900;70;25;casa;Cerâmica Ibetel;;;;;;
3740;Jundiaí;480;4;6;5;Sim;Não;0;15000;1572;226;apartamento;Currupira;;;;;;
3741;Jundiaí;142;3;4;2;Sim;Não;1100;4500;375;58;apartamento;Nova Odessa;;;;;;
3742;Jundiaí;77;3;1;2;Sim;Não;900;3400;191;44;apartamento;Casa Branca;;;;;;
3743;Jundiaí;15;1;1;0;Não;Sim;0;1550;0;20;casa;Cerâmica Ibetel;;;;;;
3744;Jundiaí;350;3;4;3;Sim;Sim;2430;8000;1250;102;casa;Alvorada;;;;;;
3745;Jundiaí;35;1;1;0;Não;Não;0;1100;84;17;casa;Ponte São João;;;;;;
3746;Jundiaí;350;7;4;2;Não;Não;0;8000;1250;121;casa;Centro;;;;;;
3747;Jundiaí;60;2;2;2;Sim;Não;700;2200;195;28;casa;Horto Florestal;;;;;;
3748;Jundiaí;125;3;2;1;Sim;Não;1000;4655;200;59;casa;Alvorada;;;;;;
3749;Jundiaí;68;2;2;2;Sim;Sim;1030;3419;236;44;apartamento;CECAP;;;;;;
3750;Jundiaí;280;3;4;2;Sim;Não;0;7000;584;106;casa;Tulipas;;;;;;
3751;Jundiaí;390;4;4;5;Não;Sim;8500;8600;3917;109;casa;Pinheirinhos/Represa;;;;;;
3752;Jundiaí;198;5;5;2;Sim;Não;1500;3801;554;49;casa;Jardim Ermida;;;;;;
3753;Jundiaí;330;6;4;3;Sim;Não;0;13000;1156;196;apartamento;Casa Branca;;;;;;
3754;Jundiaí;430;4;3;4;Sim;Não;0;8500;1427;128;apartamento;Currupira;;;;;;
3755;Jundiaí;79;3;2;2;Sim;Não;1200;2600;314;33;casa;Vianelo / Bonfiglioli;;;;;;
3756;Jundiaí;100;1;1;0;Não;Não;0;950;0;15;apartamento;Rami;;;;;;
3757;Jundiaí;130;2;1;0;Sim;Sim;0;4450;584;67;casa;Parque do Colégio;;;;;;
3758;Jundiaí;130;3;2;0;Sim;Sim;550;4800;215;61;casa;Anhangabaú;;;;;;
3759;Jundiaí;80;2;2;1;Sim;Não;0;2600;417;40;casa;Distrito Industrial;;;;;;
3760;Jundiaí;45;2;1;0;Não;Não;70;1450;43;22;apartamento;Tulipas;;;;;;
3761;Jundiaí;45;1;1;1;Sim;Não;653;880;38;12;casa;Samambaia;;;;;;
3762;Jundiaí;180;4;4;2;Sim;Não;1900;5500;507;70;apartamento;Centro;;;;;;
3763;Jundiaí;84;3;1;1;Sim;Não;950;1200;147;16;casa;Aeroporto;;;;;;
3764;Jundiaí;225;4;5;4;Sim;Sim;2000;9000;1192;115;apartamento;Horto Florestal;;;;;;
3765;Jundiaí;230;4;3;4;Não;Sim;2217;6000;745;77;apartamento;Torres São José;;;;;;
3766;Jundiaí;350;2;2;2;Sim;Não;0;4300;150;65;casa;Jundiaí Mirim;;;;;;
3767;Jundiaí;45;1;1;0;Não;Não;0;1200;0;19;apartamento;Alvorada;;;;;;
3768;Jundiaí;208;4;4;3;Sim;Sim;2860;8000;1672;102;apartamento;Nova Odessa;;;;;;
3769;Jundiaí;48;2;1;1;Não;Não;405;2050;104;26;casa;Agapeama;;;;;;
3770;Jundiaí;360;4;5;2;Sim;Não;2600;15000;1167;191;apartamento;Anhangabaú;;;;;;
3771;Jundiaí;74;3;2;1;Sim;Não;390;1000;24;13;apartamento;Caxambu;;;;;;
3772;Jundiaí;37;1;1;1;Sim;Não;530;3700;59;47;apartamento;Santa Gertrudes;;;;;;
3773;Jundiaí;260;5;5;4;Não;Não;4000;8000;2620;102;apartamento;Parque do Colégio;;;;;;
3774;Jundiaí;60;2;1;0;Sim;Não;200;1445;0;19;apartamento;Distrito Industrial;;;;;;
3775;Jundiaí;50;2;1;0;Sim;Não;54;2000;42;26;casa;Parque Residencial Eloy Chaves;;;;;;
3776;Jundiaí;220;3;4;4;Sim;Não;3500;7000;1000;89;apartamento;Novo Horizonte;;;;;;
3777;Jundiaí;375;4;4;3;Sim;Não;0;6400;75;97;casa;Tulipas;;;;;;
3778;Jundiaí;55;2;1;1;Sim;Sim;608;2100;84;27;casa;Jardim Ermida;;;;;;
3779;Jundiaí;35;1;1;0;Não;Não;250;1305;0;17;casa;Aeroporto;;;;;;
3780;Jundiaí;80;1;1;0;Não;Não;0;2000;200;26;casa;Vila Municipal;;;;;;
3781;Jundiaí;700;5;8;3;Sim;Não;0;12000;1000;181;apartamento;Parque Residencial Eloy Chaves;;;;;;
3782;Jundiaí;80;3;1;0;Sim;Não;500;1000;30;13;apartamento;Torres São José;;;;;;
3783;Jundiaí;300;3;3;2;Sim;Sim;2600;7650;500;97;casa;Ponte São João;;;;;;
3784;Jundiaí;420;5;3;3;Não;Não;0;4000;142;61;apartamento;Tamoio;;;;;;
3785;Jundiaí;190;3;4;4;Sim;Não;3600;11000;1584;140;apartamento;Pinheirinhos/Represa;;;;;;
3786;Jundiaí;300;4;5;4;Sim;Sim;4300;7000;1417;89;apartamento;Nova Odessa;;;;;;
3787;Jundiaí;50;1;1;0;Sim;Não;450;1080;15;14;casa;Retiro;;;;;;
3788;Jundiaí;45;1;1;0;Não;Não;0;1100;0;17;casa;Parque Residencial Eloy Chaves;;;;;;
3789;Jundiaí;64;2;1;1;Não;Não;592;1817;84;24;apartamento;Tulipas;;;;;;
3790;Jundiaí;140;3;4;3;Sim;Sim;1250;9500;775;121;apartamento;Tulipas;;;;;;
3791;Jundiaí;89;2;3;1;Sim;Sim;360;5700;204;73;casa;Aeroporto;;;;;;
3792;Jundiaí;50;2;2;1;Não;Não;200;2175;234;33;casa;Samambaia;;;;;;
3793;Jundiaí;200;3;2;3;Sim;Não;0;3950;800;60;casa;Agapeama;;;;;;
3794;Jundiaí;80;2;1;0;Sim;Não;417;1863;0;8;apartamento;Torres São José;;;;;;
3795;Jundiaí;400;4;3;2;Sim;Não;0;8000;1417;121;casa;Jardim Ermida;;;;;;
3796;Jundiaí;53;2;2;1;Sim;Não;450;2350;0;30;apartamento;Jardim Ermida II;;;;;;
3797;Jundiaí;63;2;1;1;Não;Não;352;1750;90;23;apartamento;Caxambu;;;;;;
3798;Jundiaí;200;2;3;1;Não;Sim;2300;13000;625;165;casa;Vila Militar;;;;;;
3799;Jundiaí;50;2;1;1;Não;Sim;465;1357;0;6;casa;Ponte São João;;;;;;
3800;Jundiaí;260;4;4;3;Sim;Não;4070;15000;1500;191;apartamento;São Camilo;;;;;;
3801;Jundiaí;78;2;1;1;Sim;Não;605;1468;106;19;apartamento;Alvorada;;;;;;
3802;Jundiaí;368;4;5;4;Sim;Não;4210;5000;2661;64;apartamento;Torres São José;;;;;;
3803;Jundiaí;32;1;1;1;Não;Sim;2000;1700;125;22;casa;Nova Odessa;;;;;;
3804;Jundiaí;83;3;2;2;Sim;Não;888;7521;221;96;apartamento;Jundiaí Mirim;;;;;;
3805;Jundiaí;140;3;3;2;Sim;Não;0;3800;200;58;apartamento;Agapeama;;;;;;
3806;Jundiaí;155;4;5;3;Não;Não;1850;6000;625;77;casa;Colônia;;;;;;
3807;Jundiaí;102;2;1;0;Sim;Não;538;2000;109;26;apartamento;Nova Odessa;;;;;;
3808;Jundiaí;120;3;3;3;Não;Não;700;2700;167;35;casa;Maringá;;;;;;
3809;Jundiaí;103;3;2;1;Sim;Não;0;4200;250;64;apartamento;Jardim Ermida;;;;;;
3810;Jundiaí;230;3;3;3;Sim;Não;3200;4500;534;58;apartamento;Ponte São João;;;;;;
3811;Jundiaí;340;4;3;8;Sim;Não;0;13000;1167;196;apartamento;Marco Leite;;;;;;
3812;Jundiaí;480;3;6;4;Sim;Não;700;5400;584;82;casa;Ponte São João;;;;;;
3813;Jundiaí;400;5;5;5;Sim;Não;0;6400;2500;97;apartamento;Engordadouro;;;;;;
3814;Jundiaí;58;2;1;1;Sim;Não;289;950;11;13;casa;Marco Leite;;;;;;
3815;Jundiaí;92;2;1;1;Sim;Não;1760;6000;400;77;casa;Colônia;;;;;;
3816;Jundiaí;151;2;2;1;Sim;Sim;900;2000;262;26;casa;Pacaembu;;;;;;
3817;Jundiaí;42;1;1;1;Não;Sim;743;2800;209;36;casa;Vila Arens / Vila Progresso;;;;;;
3818;Jundiaí;170;3;2;2;Sim;Não;0;4200;309;64;casa;Engordadouro;;;;;;
3819;Jundiaí;180;4;3;2;Sim;Sim;1880;9000;460;115;casa;Jardim Ermida II;;;;;;
3820;Jundiaí;23;1;1;0;Sim;Não;399;2100;42;27;apartamento;Colônia;;;;;;
3821;Jundiaí;285;4;4;4;Sim;Não;3100;15000;973;191;apartamento;Vila Arens / Vila Progresso;;;;;;
3822;Jundiaí;277;3;3;0;Sim;Não;2332;8500;550;108;apartamento;Jundiaí Mirim;;;;;;
3823;Jundiaí;214;3;2;5;Sim;Não;4226;14000;2469;178;casa;Ponte São João;;;;;;
3824;Jundiaí;230;3;4;1;Sim;Sim;2500;6750;584;86;casa;Ponte São João;;;;;;
3825;Jundiaí;200;4;4;2;Sim;Sim;3700;7000;850;89;casa;Fazenda Grande;;;;;;
3826;Jundiaí;20;1;1;0;Sim;Sim;0;2460;300;37;apartamento;Alvorada;;;;;;
3827;Jundiaí;28;1;1;0;Não;Sim;0;1750;0;23;apartamento;Colônia;;;;;;
3828;Jundiaí;90;2;2;0;Sim;Não;0;1750;0;27;casa;Malota;;;;;;
3829;Jundiaí;112;3;2;3;Sim;Não;1251;2500;332;32;apartamento;Medeiros;;;;;;
3830;Jundiaí;224;4;5;2;Sim;Não;0;3800;731;58;apartamento;Aeroporto;;;;;;
3831;Jundiaí;214;4;6;4;Sim;Sim;2000;11000;780;140;casa;Jardim Ermida;;;;;;
3832;Jundiaí;42;1;1;0;Sim;Sim;949;2456;0;9;casa;Caxambu;;;;;;
3833;Jundiaí;80;2;1;0;Não;Não;0;1400;100;22;apartamento;Alvorada;;;;;;
3834;Jundiaí;160;3;3;2;Sim;Não;0;2500;192;38;casa;Cerâmica Ibetel;;;;;;
3835;Jundiaí;34;1;1;0;Sim;Não;310;4600;55;59;apartamento;Currupira;;;;;;
3836;Jundiaí;189;3;3;3;Sim;Não;1000;9800;506;125;casa;Anhangabaú;;;;;;
3837;Jundiaí;30;1;1;0;Sim;Sim;350;3200;0;41;apartamento;CECAP;;;;;;
3838;Jundiaí;311;4;5;6;Sim;Sim;5083;14000;3461;178;casa;CECAP;;;;;;
3839;Jundiaí;92;3;1;0;Não;Sim;150;1700;13;22;apartamento;Tamoio;;;;;;
3840;Jundiaí;48;2;1;1;Sim;Não;328;1550;54;20;casa;Samambaia;;;;;;
3841;Jundiaí;192;3;1;0;Não;Não;0;1600;125;25;casa;Medeiros;;;;;;
3842;Jundiaí;145;4;3;2;Sim;Não;1800;5700;292;73;apartamento;Casa Branca;;;;;;
3843;Jundiaí;33;1;1;1;Não;Sim;1500;3500;0;45;apartamento;Distrito Industrial;;;;;;
3844;Jundiaí;16;1;1;0;Não;Não;0;850;59;11;apartamento;Jardim Ermida II;;;;;;
3845;Jundiaí;80;2;2;1;Sim;Sim;1100;3452;190;44;apartamento;Nambi;;;;;;
3846;Jundiaí;60;2;1;1;Sim;Não;505;450;48;6;casa;Parque Residencial Eloy Chaves;;;;;;
3847;Jundiaí;79;3;2;2;Sim;Não;995;2200;146;28;casa;Jundiaí Mirim;;;;;;
3848;Jundiaí;193;2;4;4;Sim;Não;1948;13000;1323;165;casa;Jardim Ermida;;;;;;
3849;Jundiaí;300;3;3;5;Sim;Não;0;5400;834;82;apartamento;Novo Horizonte;;;;;;
3850;Jundiaí;90;3;1;1;Sim;Não;1000;3000;50;39;casa;Colônia;;;;;;
3851;Jundiaí;55;2;2;1;Sim;Sim;100;1200;39;16;casa;Retiro;;;;;;
3852;Jundiaí;130;4;4;3;Sim;Não;1160;3000;459;39;apartamento;Jardim Ermida II;;;;;;
3853;Jundiaí;67;3;1;1;Não;Não;351;900;40;12;casa;Centro;;;;;;
3854;Jundiaí;70;1;2;1;Sim;Sim;1500;2500;0;32;casa;Jardim Ermida II;;;;;;
3855;Jundiaí;105;3;3;2;Não;Não;1380;2720;417;35;casa;Santa Gertrudes;;;;;;
3856;Jundiaí;400;3;5;5;Sim;Não;0;12500;0;188;apartamento;Alvorada;;;;;;
3857;Jundiaí;44;1;1;0;Sim;Não;660;2800;110;36;apartamento;Currupira;;;;;;
3858;Jundiaí;50;1;1;1;Não;Sim;1436;7800;359;99;casa;Distrito Industrial;;;;;;
3859;Jundiaí;70;1;1;0;Sim;Não;0;1200;34;19;casa;Nambi;;;;;;
3860;Jundiaí;174;3;1;2;Sim;Não;0;3600;284;55;apartamento;Parque Residencial Eloy Chaves;;;;;;
3861;Jundiaí;84;3;2;2;Sim;Sim;540;2200;71;28;casa;Alvorada;;;;;;
3862;Jundiaí;100;2;1;1;Sim;Não;1173;4000;120;51;casa;Gramadão;;;;;;
3863;Jundiaí;250;4;3;3;Sim;Não;0;4350;250;66;casa;Agapeama;;;;;;
3864;Jundiaí;48;1;1;1;Não;Não;867;2300;133;30;apartamento;Torres São José;;;;;;
3865;Jundiaí;64;2;1;1;Não;Não;592;1727;84;22;casa;Engordadouro;;;;;;
3866;Jundiaí;104;3;3;2;Não;Não;1400;4000;350;51;casa;Vale Azul;;;;;;
3867;Jundiaí;347;4;5;4;Sim;Sim;3500;12000;1500;153;apartamento;São Camilo;;;;;;
3868;Jundiaí;66;2;2;1;Não;Não;1100;1868;125;24;apartamento;Agapeama;;;;;;
3869;Jundiaí;100;2;3;2;Sim;Não;0;12960;0;165;casa;Cerâmica Ibetel;;;;;;
3870;Jundiaí;67;2;2;1;Sim;Não;730;1970;205;25;casa;Vale Azul;;;;;;
3871;Jundiaí;120;3;3;2;Sim;Não;0;2900;375;44;apartamento;Retiro;;;;;;
3872;Jundiaí;45;1;1;0;Sim;Não;290;700;0;3;apartamento;Cerâmica Ibetel;;;;;;
3873;Jundiaí;40;1;1;0;Não;Sim;0;860;59;13;apartamento;Maringá;;;;;;
3874;Jundiaí;127;3;4;2;Não;Sim;1227;3500;250;45;casa;Agapeama;;;;;;
3875;Jundiaí;54;2;1;1;Sim;Não;286;1099;23;14;casa;Hortolândia;;;;;;
3876;Jundiaí;78;3;2;2;Sim;Sim;755;2150;37;28;casa;Torres São José;;;;;;
3877;Jundiaí;524;4;5;3;Sim;Sim;0;11050;1167;167;casa;Jardim do Lago;;;;;;
3878;Jundiaí;25;1;1;0;Não;Sim;0;1750;0;23;apartamento;Vila Rio Branco;;;;;;
3879;Jundiaí;150;3;3;1;Sim;Não;1700;13000;305;165;casa;Hortolândia;;;;;;
3880;Jundiaí;163;3;4;3;Sim;Sim;2900;3000;822;39;casa;Malota;;;;;;
3881;Jundiaí;380;3;3;5;Sim;Não;1300;6500;413;98;casa;Maringá;;;;;;
3882;Jundiaí;55;1;2;0;Sim;Não;0;1400;0;18;casa;Vale Azul;;;;;;
3883;Jundiaí;162;2;2;1;Sim;Sim;1420;5000;0;64;casa;Tulipas;;;;;;
3884;Jundiaí;53;2;1;1;Sim;Não;310;510;16;7;apartamento;Jardim do Lago;;;;;;
3885;Jundiaí;330;4;2;5;Sim;Não;0;1870;400;29;apartamento;Novo Horizonte;;;;;;
3886;Jundiaí;33;1;1;1;Sim;Sim;613;3700;109;47;casa;Jundiaí Mirim;;;;;;
3887;Jundiaí;80;4;2;1;Sim;Não;0;2700;0;41;apartamento;Nambi;;;;;;
3888;Jundiaí;400;3;4;5;Sim;Sim;0;9500;1875;143;casa;Cerâmica Ibetel;;;;;;
3889;Jundiaí;116;3;4;2;Sim;Não;1036;8000;584;102;casa;Hortolândia;;;;;;
3890;Jundiaí;140;3;4;3;Sim;Não;1100;4000;489;51;casa;Rami;;;;;;
