ID;Cidade;Area;Quartos;Banheiros;Vagas garagem;Aceita Animais;Mobilhado;Valor condomínio;Valor do Aluguel;IPTU;Seguro;Tipo Imóvel;Bairro;Estado;;;;;
2806;Jundiaí;84;3;2;2;Sim;Sim;680;3000;67;39;Apartamento;Anhangabaú;Disponível;;;;;
2807;Jundiaí;31;1;1;1;Sim;Não;169;2625;84;34;Apartamento;Jundiaí Mirim;Locado;;;;;
2808;Jundiaí;60;2;1;0;Não;Não;0;1000;34;16;Apartamento;Vila Rio Branco;Locado;;;;;
2809;Jundiaí;146;3;4;3;Não;Não;1800;9000;334;115;Casa;Colônia;Disponível;;;;;
2810;Jundiaí;90;2;2;1;Sim;Não;0;2500;274;38;Casa;Casa Branca;Locado;;;;;
2811;Jundiaí;65;2;1;1;Sim;Não;950;1950;213;25;Casa;Parque Residencial Eloy Chaves;Disponível;;;;;
2812;Jundiaí;80;2;1;0;Sim;Não;0;1200;67;19;Apartamento;Cecap;Disponível;;;;;
2813;Jundiaí;22;1;1;1;Sim;Sim;587;4500;150;58;Casa;Alvorada;Locado;;;;;
2814;Jundiaí;50;2;1;1;Não;Não;0;1120;277;15;Casa;Gramadão;Locado;;;;;
2815;Jundiaí;108;3;2;2;Não;Sim;850;4500;459;58;Casa;Vianelo / Bonfiglioli;Locado;;;;;
2816;Jundiaí;32;1;1;0;Sim;Não;258;1029;0;17;Apartamento;Moisés;Disponível;;;;;
2817;Jundiaí;51;1;1;1;Sim;Sim;299;2782;0;11;Casa;Nambi;Disponível;;;;;
2818;Jundiaí;37;1;1;1;Sim;Não;500;1500;150;20;Casa;Medeiros;Disponível;;;;;
2819;Jundiaí;142;3;5;2;Sim;Sim;1200;5100;550;65;Casa;Cerâmica Ibetel;Disponível;;;;;
2820;Jundiaí;220;3;4;3;Sim;Não;2750;5800;1040;74;Casa;Jardim Do Lago;Disponível;;;;;
2821;Jundiaí;300;3;4;1;Não;Não;2902;12000;521;153;Apartamento;Pinheirinhos/Represa;Disponível;;;;;
2822;Jundiaí;40;1;1;0;Não;Não;441;1150;0;15;Casa;Nova Odessa;Disponível;;;;;
2823;Jundiaí;45;2;1;1;Não;Sim;1300;3300;167;42;Casa;Medeiros;Locado;;;;;
2824;Jundiaí;22;1;1;0;Não;Não;0;870;0;14;Casa;Vila Rio Branco;Disponível;;;;;
2825;Jundiaí;78;3;2;1;Não;Não;951;1900;205;25;Apartamento;Anhangabaú;Disponível;;;;;
2826;Jundiaí;280;3;4;3;Sim;Não;1717;5200;250;66;Apartamento;Jardim Ermida Ii;Disponível;;;;;
2827;Jundiaí;200;4;3;2;Sim;Não;0;6660;575;101;Casa;Vila Militar;Locado;;;;;
2828;Jundiaí;65;1;1;1;Sim;Não;514;980;86;13;Casa;Vila Arens / Vila Progresso;Disponível;;;;;
2829;Jundiaí;330;4;3;0;Sim;Não;0;9800;750;148;Apartamento;Nova Odessa;Disponível;;;;;
2830;Jundiaí;100;2;2;0;Sim;Não;900;2000;63;26;Apartamento;Marco Leite;Disponível;;;;;
2831;Jundiaí;155;3;3;3;Não;Não;2035;7500;878;96;Casa;Tulipas;Disponível;;;;;
2832;Jundiaí;180;3;3;1;Sim;Sim;1400;6800;0;87;Apartamento;Malota;Disponível;;;;;
2833;Jundiaí;46;1;1;1;Sim;Não;500;2200;35;28;Casa;Pacaembu;Disponível;;;;;
2834;Jundiaí;168;3;4;3;Sim;Sim;1900;7300;1000;93;Casa;Moisés;Locado;;;;;
2835;Jundiaí;140;3;2;1;Não;Não;1500;4000;217;51;Apartamento;Cerâmica Ibetel;Locado;;;;;
2836;Jundiaí;120;3;2;2;Sim;Não;0;5000;250;76;Casa;Engordadouro;Disponível;;;;;
2837;Jundiaí;100;3;2;0;Não;Não;815;808;81;11;Casa;Pacaembu;Disponível;;;;;
2838;Jundiaí;260;3;4;3;Sim;Não;0;5000;393;47;Casa;Santa Gertrudes;Locado;;;;;
2839;Jundiaí;40;1;1;0;Sim;Não;0;650;17;10;Casa;São Camilo;Locado;;;;;
2840;Jundiaí;80;2;2;1;Sim;Não;800;3647;157;47;Apartamento;Nova Odessa;Locado;;;;;
2841;Jundiaí;200;3;5;3;Sim;Não;0;2950;250;45;Apartamento;Fazenda Grande;Locado;;;;;
2842;Jundiaí;75;3;1;1;Não;Não;980;2350;99;30;Casa;Gramadão;Disponível;;;;;
2843;Jundiaí;360;4;5;4;Sim;Sim;5420;12750;2779;162;Apartamento;Pacaembu;Locado;;;;;
2844;Jundiaí;270;3;2;2;Sim;Não;2168;10000;407;127;Casa;Jardim Ermida;Disponível;;;;;
2845;Jundiaí;45;1;1;0;Não;Não;0;700;25;11;Casa;Vila Rio Branco;Disponível;;;;;
2846;Jundiaí;177;3;3;3;Não;Não;4500;8500;1250;108;Apartamento;Rami;Disponível;;;;;
2847;Jundiaí;104;2;2;2;Sim;Não;1175;3805;264;49;Apartamento;Jardim Ermida;Locado;;;;;
2848;Jundiaí;30;1;1;0;Não;Não;590;980;0;13;Casa;Marco Leite;Disponível;;;;;
2849;Jundiaí;170;3;2;1;Não;Não;1050;4500;263;58;Apartamento;Engordadouro;Disponível;;;;;
2850;Jundiaí;58;2;2;1;Sim;Não;480;2300;88;30;Apartamento;Engordadouro;Locado;;;;;
2851;Jundiaí;47;2;1;1;Sim;Não;450;1350;0;18;Apartamento;Medeiros;Locado;;;;;
2852;Jundiaí;53;1;1;1;Não;Não;550;650;36;9;Casa;Jardim Do Lago;Locado;;;;;
2853;Jundiaí;75;2;1;1;Sim;Não;0;2450;0;37;Casa;Gramadão;Locado;;;;;
2854;Jundiaí;22;1;1;0;Sim;Não;472;2200;55;28;Casa;Tamoio;Disponível;;;;;
2855;Jundiaí;76;2;1;1;Sim;Não;0;2000;45;31;Casa;Distrito Industrial;Locado;;;;;
2856;Jundiaí;40;1;1;1;Sim;Sim;651;2300;90;30;Apartamento;Ponte São João;Disponível;;;;;
2857;Jundiaí;260;4;4;4;Sim;Não;3150;10000;1163;127;Apartamento;Gramadão;Disponível;;;;;
2858;Jundiaí;51;2;1;1;Sim;Não;450;2500;17;32;Casa;Jundiaí Mirim;Locado;;;;;
2859;Jundiaí;64;2;2;1;Sim;Sim;450;2200;21;28;Casa;Novo Horizonte;Disponível;;;;;
2860;Jundiaí;115;2;1;0;Sim;Não;1500;2200;67;28;Apartamento;Centro;Locado;;;;;
2861;Jundiaí;110;2;2;1;Sim;Não;0;2200;192;34;Casa;Moisés;Locado;;;;;
2862;Jundiaí;140;3;2;1;Não;Não;1740;2500;340;32;Casa;Casa Branca;Disponível;;;;;
2863;Jundiaí;45;2;1;1;Sim;Não;380;1598;0;21;Apartamento;Santa Gertrudes;Disponível;;;;;
2864;Jundiaí;199;3;4;5;Sim;Sim;2800;4000;1500;51;Apartamento;Samambaia;Locado;;;;;
2865;Jundiaí;180;3;4;1;Sim;Não;1400;6900;342;88;Casa;Parque Residencial Eloy Chaves;Disponível;;;;;
2866;Jundiaí;113;3;2;2;Sim;Não;0;2990;22;45;Casa;Novo Horizonte;Locado;;;;;
2867;Jundiaí;75;2;2;1;Sim;Não;500;1189;75;16;Apartamento;Gramadão;Locado;;;;;
2868;Jundiaí;93;3;3;2;Sim;Não;950;2275;584;29;Casa;Vale Azul;Locado;;;;;
2869;Jundiaí;68;2;1;1;Sim;Não;626;1200;0;16;Apartamento;Ponte São João;Disponível;;;;;
2870;Jundiaí;200;3;4;5;Não;Não;850;4300;84;65;Casa;Nova Odessa;Locado;;;;;
2871;Jundiaí;118;3;3;2;Sim;Não;1200;3500;534;45;Casa;Medeiros;Locado;;;;;
2872;Jundiaí;318;4;6;4;Não;Não;2500;12000;334;153;Casa;Cecap;Locado;;;;;
2873;Jundiaí;170;3;3;4;Sim;Não;0;3500;222;53;Casa;Aeroporto;Disponível;;;;;
2874;Jundiaí;250;3;3;2;Sim;Não;2200;1700;256;22;Casa;Horto Florestal;Locado;;;;;
2875;Jundiaí;50;2;1;1;Sim;Não;510;1100;50;14;Casa;Jardim Ermida Ii;Disponível;;;;;
2876;Jundiaí;50;2;1;1;Não;Não;347;1500;0;20;Apartamento;Vila Municipal;Disponível;;;;;
2877;Jundiaí;30;1;1;1;Não;Sim;668;3500;127;45;Casa;Vianelo / Bonfiglioli;Locado;;;;;
2878;Jundiaí;94;3;2;2;Sim;Não;650;3500;209;45;Casa;Rami;Disponível;;;;;
2879;Jundiaí;50;1;1;0;Sim;Não;375;1850;0;24;Casa;Marco Leite;Disponível;;;;;
2880;Jundiaí;114;3;5;3;Sim;Não;2600;3800;857;49;Casa;Vila Militar;Locado;;;;;
2881;Jundiaí;65;3;2;1;Sim;Não;526;2230;21;29;Apartamento;Distrito Industrial;Disponível;;;;;
2882;Jundiaí;200;3;5;4;Sim;Não;1970;1720;959;22;Apartamento;Rami;Disponível;;;;;
2883;Jundiaí;265;4;4;4;Sim;Não;0;6000;177;91;Apartamento;Vianelo / Bonfiglioli;Disponível;;;;;
2884;Jundiaí;75;3;3;2;Sim;Não;865;2000;192;26;Apartamento;Torres São José;Locado;;;;;
2885;Jundiaí;68;2;2;1;Não;Não;600;2400;125;31;Apartamento;Santa Gertrudes;Locado;;;;;
2886;Jundiaí;150;3;2;0;Sim;Não;0;4000;24;61;Casa;Tulipas;Locado;;;;;
2887;Jundiaí;208;3;3;3;Sim;Não;2204;5960;641;76;Apartamento;Parque Residencial Eloy Chaves;Disponível;;;;;
2888;Jundiaí;300;2;2;2;Sim;Não;0;2700;300;41;Casa;Torres São José;Locado;;;;;
2889;Jundiaí;620;5;6;4;Sim;Não;7400;5850;1200;75;Apartamento;Parque Centenário;Locado;;;;;
2890;Jundiaí;92;3;2;2;Sim;Não;990;3500;317;45;Apartamento;Nambi;Disponível;;;;;
2891;Jundiaí;200;3;2;2;Sim;Não;0;4500;250;68;Apartamento;Cecap;Disponível;;;;;
2892;Jundiaí;108;3;2;1;Sim;Não;1714;5000;127;64;Apartamento;Cecap;Locado;;;;;
2893;Jundiaí;190;4;4;2;Sim;Não;0;3500;315;53;Casa;Centro;Disponível;;;;;
2894;Jundiaí;87;3;2;1;Sim;Sim;870;1450;100;19;Apartamento;Vila Rio Branco;Locado;;;;;
2895;Jundiaí;80;2;1;1;Sim;Não;800;1275;0;17;Casa;Tamoio;Disponível;;;;;
2896;Jundiaí;270;4;3;3;Sim;Não;3260;6000;550;77;Casa;Novo Horizonte;Disponível;;;;;
2897;Jundiaí;170;3;2;1;Sim;Não;1600;4950;264;63;Casa;Marco Leite;Disponível;;;;;
2898;Jundiaí;198;4;2;0;Sim;Não;0;4000;500;61;Apartamento;Caxambu;Locado;;;;;
2899;Jundiaí;55;1;1;0;Sim;Não;260;716;12;10;Apartamento;Aeroporto;Locado;;;;;
2900;Jundiaí;34;1;1;0;Sim;Não;182;1331;0;17;Casa;Pinheirinhos/Represa;Disponível;;;;;
2901;Jundiaí;50;2;1;0;Sim;Não;270;1890;0;24;Casa;Fazenda Grande;Disponível;;;;;
2902;Jundiaí;68;2;1;1;Sim;Sim;1164;2093;97;27;Apartamento;Pinheirinhos/Represa;Disponível;;;;;
2903;Jundiaí;290;4;4;0;Sim;Não;0;6800;1100;103;Casa;Gramadão;Disponível;;;;;
2904;Jundiaí;25;1;1;0;Não;Não;0;1050;84;14;Casa;Aeroporto;Locado;;;;;
2905;Jundiaí;240;4;4;3;Sim;Não;2500;2144;834;28;Apartamento;Fazenda Grande;Disponível;;;;;
2906;Jundiaí;43;1;1;0;Não;Não;350;1080;57;14;Casa;Horto Florestal;Disponível;;;;;
2907;Jundiaí;150;3;1;0;Não;Não;200;4300;12;55;Casa;Rami;Locado;;;;;
2908;Jundiaí;20;1;1;0;Sim;Sim;602;1800;130;23;Apartamento;Aeroporto;Disponível;;;;;
2909;Jundiaí;48;1;1;0;Não;Não;0;1100;9;17;Apartamento;Tamoio;Locado;;;;;
2910;Jundiaí;130;3;1;2;Sim;Não;0;3800;130;58;Apartamento;Samambaia;Disponível;;;;;
2911;Jundiaí;36;1;1;0;Sim;Não;392;2300;84;30;Apartamento;Torres São José;Locado;;;;;
2912;Jundiaí;90;2;1;2;Sim;Não;0;1560;225;24;Casa;Anhangabaú;Disponível;;;;;
2913;Jundiaí;49;2;1;1;Sim;Não;277;2100;104;27;Apartamento;Parque Residencial Eloy Chaves;Locado;;;;;
2914;Jundiaí;70;1;1;1;Sim;Não;270;870;9;12;Casa;Retiro;Disponível;;;;;
2915;Jundiaí;315;4;4;2;Sim;Não;3500;7450;0;95;Casa;Malota;Locado;;;;;
2916;Jundiaí;270;4;4;4;Sim;Não;2200;7000;1500;89;Apartamento;Nova Odessa;Locado;;;;;
2917;Jundiaí;75;3;2;1;Não;Sim;880;5700;123;73;Casa;Marco Leite;Disponível;;;;;
2918;Jundiaí;80;3;3;2;Sim;Sim;1374;2100;283;27;Apartamento;Distrito Industrial;Disponível;;;;;
2919;Jundiaí;233;3;1;1;Sim;Não;0;2700;239;41;Casa;Centro;Locado;;;;;
2920;Jundiaí;40;1;1;0;Sim;Sim;350;1840;40;24;Casa;Retiro;Locado;;;;;
2921;Jundiaí;107;2;4;2;Não;Não;1800;11000;417;140;Casa;Vila Arens / Vila Progresso;Locado;;;;;
2922;Jundiaí;50;2;1;1;Não;Não;765;2650;25;34;Casa;Cerâmica Ibetel;Disponível;;;;;
2923;Jundiaí;113;2;1;1;Sim;Não;1000;3000;50;39;Casa;Alvorada;Disponível;;;;;
2924;Jundiaí;52;1;1;1;Sim;Sim;730;3000;59;39;Apartamento;Parque Do Colégio;Disponível;;;;;
2925;Jundiaí;170;4;4;3;Sim;Sim;4000;1440;834;19;Apartamento;Retiro;Disponível;;;;;
2926;Jundiaí;140;3;3;2;Sim;Não;2420;2580;1000;33;Casa;Parque Do Colégio;Locado;;;;;
2927;Jundiaí;34;1;1;1;Sim;Não;497;2800;81;36;Casa;Caxambu;Locado;;;;;
2928;Jundiaí;90;3;2;2;Sim;Não;1100;2450;117;32;Casa;Anhangabaú;Locado;;;;;
2929;Jundiaí;197;3;2;1;Sim;Não;1800;5500;209;70;Apartamento;Casa Branca;Locado;;;;;
2930;Jundiaí;146;2;1;1;Sim;Não;730;1620;128;21;Casa;Retiro;Disponível;;;;;
2931;Jundiaí;30;1;1;1;Não;Não;0;3000;0;39;Casa;Nambi;Disponível;;;;;
2932;Jundiaí;132;3;2;2;Sim;Não;0;3800;52;58;Casa;Caxambu;Locado;;;;;
2933;Jundiaí;45;1;1;1;Não;Sim;1600;1800;177;23;Apartamento;Torres São José;Disponível;;;;;
2934;Jundiaí;80;2;2;0;Não;Não;931;2700;0;35;Apartamento;Fazenda Grande;Disponível;;;;;
2935;Jundiaí;161;4;3;3;Sim;Não;0;3600;300;46;Apartamento;Nambi;Locado;;;;;
2936;Jundiaí;300;2;3;2;Sim;Não;7000;4180;1834;53;Apartamento;Cecap;Disponível;;;;;
2937;Jundiaí;450;3;4;2;Sim;Não;4187;15000;1450;191;Apartamento;Marco Leite;Disponível;;;;;
2938;Jundiaí;112;3;3;2;Não;Não;1661;3616;209;13;Casa;Pinheirinhos/Represa;Disponível;;;;;
2939;Jundiaí;192;4;5;4;Não;Sim;2800;15000;90;191;Apartamento;Tulipas;Locado;;;;;
2940;Jundiaí;100;1;4;1;Sim;Não;0;11000;250;166;Casa;Vila Militar;Disponível;;;;;
2941;Jundiaí;300;4;5;8;Sim;Sim;0;12000;917;181;Apartamento;Anhangabaú;Disponível;;;;;
2942;Jundiaí;42;1;1;0;Sim;Não;530;2800;0;36;Apartamento;Maringá;Locado;;;;;
2943;Jundiaí;45;1;1;0;Sim;Sim;399;1480;0;19;Casa;Anhangabaú;Locado;;;;;
2944;Jundiaí;245;4;3;2;Sim;Não;2100;10500;167;134;Apartamento;Tulipas;Disponível;;;;;
2945;Jundiaí;60;1;1;0;Não;Não;0;1600;192;25;Casa;Jardim Ermida;Disponível;;;;;
2946;Jundiaí;100;1;2;0;Não;Não;4320;3100;0;40;Apartamento;Torres São José;Locado;;;;;
2947;Jundiaí;210;6;3;0;Sim;Não;0;4200;0;64;Casa;Gramadão;Locado;;;;;
2948;Jundiaí;160;3;3;2;Sim;Não;2000;5000;570;64;Casa;Colônia;Locado;;;;;
2949;Jundiaí;68;2;1;1;Sim;Não;350;1600;0;21;Apartamento;Caxambu;Disponível;;;;;
2950;Jundiaí;52;2;1;1;Sim;Não;540;1100;45;14;Casa;Vila Municipal;Disponível;;;;;
2951;Jundiaí;40;1;1;0;Não;Não;0;750;0;12;Casa;Cerâmica Ibetel;Disponível;;;;;
2952;Jundiaí;232;3;4;2;Sim;Não;0;3820;60;58;Apartamento;Novo Horizonte;Disponível;;;;;
2953;Jundiaí;42;1;1;1;Não;Não;560;5300;100;68;Casa;Colônia;Disponível;;;;;
2954;Jundiaí;172;3;4;3;Sim;Não;1650;9000;900;115;Apartamento;Vila Militar;Locado;;;;;
2955;Jundiaí;30;1;1;0;Sim;Não;349;500;15;7;Casa;São Camilo;Locado;;;;;
2956;Jundiaí;59;2;1;0;Sim;Não;542;1750;0;23;Apartamento;Currupira;Disponível;;;;;
2957;Jundiaí;50;2;2;1;Sim;Não;480;1722;100;22;Apartamento;Cecap;Locado;;;;;
2958;Jundiaí;49;2;1;1;Sim;Não;390;1450;57;19;Casa;Jardim Do Lago;Locado;;;;;
2959;Jundiaí;216;4;2;2;Sim;Não;2300;10000;719;127;Casa;Fazenda Grande;Locado;;;;;
2960;Jundiaí;127;1;1;2;Não;Sim;1460;12500;426;159;Casa;Anhangabaú;Disponível;;;;;
2961;Jundiaí;226;4;4;4;Sim;Não;2850;3000;2488;39;Casa;Colônia;Locado;;;;;
2962;Jundiaí;76;2;1;0;Sim;Não;300;700;100;9;Casa;Jardim Ermida Ii;Locado;;;;;
2963;Jundiaí;50;2;1;1;Sim;Não;470;1040;30;14;Casa;Distrito Industrial;Disponível;;;;;
2964;Jundiaí;170;3;4;3;Sim;Não;1500;5000;450;64;Casa;Cecap;Locado;;;;;
2965;Jundiaí;70;2;2;0;Sim;Sim;1439;5500;315;70;Apartamento;Jundiaí Mirim;Locado;;;;;
2966;Jundiaí;167;3;3;3;Sim;Sim;1500;2800;542;36;Casa;Moisés;Locado;;;;;
2967;Jundiaí;450;4;2;3;Sim;Não;0;13000;1000;196;Casa;Colônia;Locado;;;;;
2968;Jundiaí;90;3;1;1;Sim;Não;1000;960;83;13;Casa;São Camilo;Locado;;;;;
2969;Jundiaí;89;2;2;2;Sim;Sim;879;3327;242;43;Apartamento;Nova Odessa;Locado;;;;;
2970;Jundiaí;61;3;2;1;Sim;Não;550;3000;117;39;Apartamento;Caxambu;Locado;;;;;
2971;Jundiaí;100;2;2;5;Sim;Não;0;6800;667;103;Casa;Centro;Locado;;;;;
2972;Jundiaí;180;3;2;1;Sim;Não;1850;7000;299;89;Casa;Nova Odessa;Locado;;;;;
2973;Jundiaí;39;1;1;0;Sim;Sim;350;1700;0;22;Apartamento;Vila Militar;Disponível;;;;;
2974;Jundiaí;73;3;1;1;Sim;Não;308;850;46;11;Apartamento;Centro;Locado;;;;;
2975;Jundiaí;90;2;3;0;Sim;Não;0;3400;0;52;Casa;Tamoio;Disponível;;;;;
2976;Jundiaí;231;3;5;4;Sim;Sim;2200;12000;642;153;Casa;Marco Leite;Disponível;;;;;
2977;Jundiaí;250;5;2;6;Sim;Não;0;9000;1417;136;Casa;Aeroporto;Disponível;;;;;
2978;Jundiaí;20;1;1;0;Sim;Sim;602;1800;130;23;Casa;Caxambu;Disponível;;;;;
2979;Jundiaí;300;4;5;2;Sim;Não;0;6000;0;91;Casa;Fazenda Grande;Disponível;;;;;
2980;Jundiaí;42;1;1;0;Sim;Não;150;1000;100;13;Apartamento;Samambaia;Disponível;;;;;
2981;Jundiaí;280;4;4;3;Sim;Sim;3000;4000;984;51;Casa;Cerâmica Ibetel;Disponível;;;;;
2982;Jundiaí;44;2;1;1;Sim;Sim;310;1800;34;23;Apartamento;Vila Municipal;Disponível;;;;;
2983;Jundiaí;64;2;2;1;Sim;Não;400;2600;15;33;Casa;Parque Centenário;Disponível;;;;;
2984;Jundiaí;218;3;2;2;Não;Não;2000;7800;550;99;Casa;Gramadão;Disponível;;;;;
2985;Jundiaí;140;2;1;3;Sim;Não;0;2500;194;38;Casa;Medeiros;Disponível;;;;;
2986;Jundiaí;86;2;1;1;Sim;Não;0;2200;110;34;Apartamento;Pinheirinhos/Represa;Locado;;;;;
2987;Jundiaí;100;2;2;1;Sim;Não;0;2000;88;31;Apartamento;Hortolândia;Disponível;;;;;
2988;Jundiaí;50;1;1;0;Não;Não;150;720;0;10;Apartamento;Medeiros;Disponível;;;;;
2989;Jundiaí;128;2;3;2;Não;Não;1500;15000;534;191;Casa;Vila Militar;Disponível;;;;;
2990;Jundiaí;45;1;1;2;Sim;Não;695;1800;170;23;Casa;Vila Municipal;Disponível;;;;;
2991;Jundiaí;180;3;2;4;Sim;Não;0;3600;0;55;Casa;Currupira;Disponível;;;;;
2992;Jundiaí;350;4;3;4;Sim;Não;0;4000;209;61;Apartamento;Distrito Industrial;Locado;;;;;
2993;Jundiaí;54;2;2;1;Não;Não;500;2300;167;30;Apartamento;Jardim Ermida;Disponível;;;;;
2994;Jundiaí;60;2;2;1;Sim;Não;647;4000;21;51;Casa;Jardim Ermida Ii;Locado;;;;;
2995;Jundiaí;200;2;1;0;Sim;Não;0;2800;291;43;Casa;Colônia;Locado;;;;;
2996;Jundiaí;520;3;4;3;Sim;Sim;0;7000;645;106;Apartamento;Parque Do Colégio;Disponível;;;;;
2997;Jundiaí;112;3;2;1;Sim;Não;810;3850;98;49;Casa;Pacaembu;Locado;;;;;
2998;Jundiaí;104;3;2;1;Não;Não;0;7500;267;113;Casa;Medeiros;Locado;;;;;
2999;Jundiaí;90;1;1;0;Não;Não;200;1550;167;20;Apartamento;Parque Residencial Eloy Chaves;Locado;;;;;
3000;Jundiaí;273;3;2;5;Não;Não;0;2750;215;42;Apartamento;Jundiaí Mirim;Disponível;;;;;
3001;Jundiaí;74;2;2;0;Sim;Não;610;1650;0;21;Casa;Maringá;Disponível;;;;;
3002;Jundiaí;40;1;1;1;Não;Não;800;1675;50;22;Casa;Centro;Disponível;;;;;
3003;Jundiaí;120;3;3;2;Sim;Não;0;2580;0;39;Casa;Fazenda Grande;Locado;;;;;
3004;Jundiaí;60;2;1;1;Sim;Não;714;1480;55;19;Casa;Jundiaí Mirim;Disponível;;;;;
3005;Jundiaí;50;1;1;1;Não;Não;0;900;21;14;Casa;Colônia;Locado;;;;;
3006;Jundiaí;398;5;6;0;Sim;Não;3500;8500;700;108;Apartamento;Cerâmica Ibetel;Disponível;;;;;
3007;Jundiaí;90;2;2;2;Sim;Não;965;4500;36;58;Casa;Pacaembu;Locado;;;;;
3008;Jundiaí;106;3;3;1;Sim;Não;970;2500;350;32;Apartamento;Currupira;Disponível;;;;;
3009;Jundiaí;22;1;1;0;Não;Sim;380;6000;9;77;Apartamento;Hortolândia;Locado;;;;;
3010;Jundiaí;167;3;3;4;Sim;Não;1814;5500;807;70;Casa;Jundiaí Mirim;Locado;;;;;
3011;Jundiaí;250;3;3;2;Sim;Não;1900;9500;500;121;Casa;Distrito Industrial;Disponível;;;;;
3012;Jundiaí;246;4;4;4;Não;Não;4000;12000;1667;153;Apartamento;Colônia;Disponível;;;;;
3013;Jundiaí;40;1;1;0;Não;Não;0;1094;0;17;Casa;Gramadão;Disponível;;;;;
3014;Jundiaí;76;2;2;1;Sim;Sim;850;3000;42;39;Casa;Maringá;Locado;;;;;
3015;Jundiaí;202;4;3;4;Sim;Não;4308;12000;1896;153;Apartamento;Jardim Ermida;Locado;;;;;
3016;Jundiaí;60;2;1;1;Sim;Sim;568;3205;0;11;Apartamento;Jundiaí Mirim;Disponível;;;;;
3017;Jundiaí;65;2;2;2;Sim;Sim;600;3000;80;39;Casa;Moisés;Locado;;;;;
3018;Jundiaí;142;3;4;3;Sim;Não;1305;5000;414;64;Casa;Currupira;Locado;;;;;
3019;Jundiaí;200;3;4;2;Sim;Não;1300;7000;459;89;Casa;Jundiaí Mirim;Disponível;;;;;
3020;Jundiaí;60;2;3;0;Não;Sim;938;1940;0;25;Casa;Vianelo / Bonfiglioli;Disponível;;;;;
3021;Jundiaí;58;2;2;1;Sim;Não;200;2200;130;28;Casa;Caxambu;Locado;;;;;
3022;Jundiaí;80;2;1;0;Sim;Não;550;3000;0;39;Apartamento;Cerâmica Ibetel;Locado;;;;;
3023;Jundiaí;201;4;3;2;Sim;Não;2800;6999;643;89;Apartamento;Nambi;Disponível;;;;;
3024;Jundiaí;94;3;2;2;Sim;Não;1000;2000;42;26;Casa;Vila Militar;Disponível;;;;;
3025;Jundiaí;410;5;7;3;Sim;Sim;0;12000;750;181;Apartamento;Nova Odessa;Disponível;;;;;
3026;Jundiaí;87;4;2;2;Sim;Não;784;1600;106;21;Casa;Fazenda Grande;Locado;;;;;
3027;Jundiaí;190;3;2;1;Sim;Não;1600;4000;100;51;Apartamento;Nambi;Disponível;;;;;
3028;Jundiaí;45;1;1;0;Sim;Sim;330;3000;59;39;Casa;Pinheirinhos/Represa;Disponível;;;;;
3029;Jundiaí;254;3;5;4;Sim;Não;2000;10000;990;127;Casa;Ponte São João;Disponível;;;;;
3030;Jundiaí;145;4;4;3;Sim;Não;2185;7300;505;93;Casa;Samambaia;Disponível;;;;;
3031;Jundiaí;82;3;2;2;Não;Não;470;1994;0;26;Apartamento;Casa Branca;Disponível;;;;;
3032;Jundiaí;360;4;5;2;Sim;Não;2600;15000;1167;191;Apartamento;Distrito Industrial;Locado;;;;;
3033;Jundiaí;25;1;1;0;Não;Não;0;1200;35;16;Casa;Nova Odessa;Locado;;;;;
3034;Jundiaí;145;3;2;2;Não;Não;932;2200;226;28;Apartamento;Marco Leite;Disponível;;;;;
3035;Jundiaí;95;2;3;2;Sim;Sim;1100;5825;375;24;Apartamento;Tamoio;Locado;;;;;
3036;Jundiaí;60;2;2;2;Sim;Não;450;2872;261;20;Apartamento;Tulipas;Disponível;;;;;
3037;Jundiaí;37;1;1;1;Não;Não;415;825;33;11;Casa;Rami;Locado;;;;;
3038;Jundiaí;50;2;1;1;Sim;Sim;372;1600;0;21;Casa;Jardim Ermida;Locado;;;;;
3039;Jundiaí;100;2;1;1;Não;Não;0;1450;0;22;Apartamento;Agapeama;Disponível;;;;;
3040;Jundiaí;167;3;2;1;Sim;Não;1787;10850;532;138;Casa;Parque Do Colégio;Locado;;;;;
3041;Jundiaí;240;4;4;1;Sim;Não;0;9000;696;136;Casa;Parque Residencial Eloy Chaves;Locado;;;;;
3042;Jundiaí;20;1;1;0;Não;Não;224;1530;0;20;Apartamento;Engordadouro;Locado;;;;;
3043;Jundiaí;160;3;3;2;Sim;Não;0;5500;209;83;Casa;Maringá;Disponível;;;;;
3044;Jundiaí;100;1;2;2;Não;Não;1690;5000;309;64;Casa;Malota;Locado;;;;;
3045;Jundiaí;63;2;2;2;Não;Sim;783;2000;24;26;Apartamento;Vila Rio Branco;Locado;;;;;
3046;Jundiaí;73;2;2;1;Sim;Não;700;1350;150;18;Casa;Vale Azul;Locado;;;;;
3047;Jundiaí;67;2;1;1;Não;Não;722;2600;198;33;Apartamento;Anhangabaú;Disponível;;;;;
3048;Jundiaí;134;2;2;1;Não;Sim;1493;3400;239;44;Casa;Parque Centenário;Disponível;;;;;
3049;Jundiaí;150;2;2;1;Sim;Não;0;2954;1;45;Apartamento;Anhangabaú;Disponível;;;;;
3050;Jundiaí;300;3;5;4;Sim;Não;0;4490;334;68;Casa;Jardim Ermida;Locado;;;;;
3051;Jundiaí;197;3;4;3;Sim;Não;2000;9000;834;115;Casa;Vale Azul;Locado;;;;;
