ID,Cidade,Area,Quartos,Banheiros,Vagas garagem,Aceita Animais,Mobilhado,Valor condomínio,Valor do Aluguel,IPTU,Seguro,Tipo Imóvel,Bairro,Estado,Custo_Mensal,Preco_m2,Categoria_Preco
3959,Jundiaí,310,4,4,4,Sim,Não,4700.0,14000.0,1751.0,178.0,Apartamento,Engordadouro,Disponível,20629.0,45.16129032258065,4. Luxo/Premium (Q4)
3960,Jundiaí,200,3,4,8,Sim,Não,0.0,7000.0,25.0,106.0,Apartamento,Malota,Locado,7131.0,35.0,4. Luxo/Premium (Q4)
3961,Jundiaí,54,2,2,1,Sim,Não,954.0,2800.0,192.0,36.0,Casa,Gramadão,Disponível,3982.0,51.851851851851855,2. Médio Padrão (Q2)
3962,Jundiaí,200,3,4,2,Sim,Não,4475.0,9800.0,820.0,125.0,Casa,Alvorada,Locado,15220.0,49.0,4. Luxo/Premium (Q4)
3963,Jundiaí,80,2,2,1,Sim,Sim,420.0,3000.0,107.0,39.0,Apartamento,Colônia,Locado,3566.0,37.5,2. Médio Padrão (Q2)
3964,Jundiaí,79,2,1,1,Não,Não,245.0,1000.0,25.0,13.0,Apartamento,Marco Leite,Locado,1283.0,12.658227848101266,1. Econômico (Q1)
3965,Jundiaí,120,3,3,3,Sim,Não,1350.0,2100.0,459.0,27.0,Casa,Vianelo / Bonfiglioli,Locado,3936.0,17.5,2. Médio Padrão (Q2)
3966,Jundiaí,44,1,1,1,Sim,Sim,760.0,2572.0,91.0,33.0,Casa,Jardim Ermida,Disponível,3456.0,58.45454545454545,2. Médio Padrão (Q2)
3967,Jundiaí,55,2,1,1,Sim,Não,671.0,1100.0,0.0,14.0,Casa,Tamoio,Disponível,1785.0,20.0,1. Econômico (Q1)
3968,Jundiaí,182,3,3,5,Sim,Não,0.0,4200.0,250.0,64.0,Casa,Moisés,Locado,4514.0,23.076923076923077,3. Alto Padrão (Q3)
3969,Jundiaí,40,1,1,1,Não,Sim,1300.0,4860.0,154.0,62.0,Casa,Vale Azul,Locado,6376.0,121.5,3. Alto Padrão (Q3)
3970,Jundiaí,42,1,1,0,Sim,Sim,398.0,2150.0,0.0,28.0,Casa,Medeiros,Locado,2576.0,51.19047619047619,2. Médio Padrão (Q2)
3971,Jundiaí,20,1,1,0,Sim,Sim,602.0,1800.0,130.0,23.0,Casa,Medeiros,Disponível,2555.0,90.0,1. Econômico (Q1)
3972,Jundiaí,115,3,2,1,Sim,Sim,1082.0,6300.0,224.0,80.0,Casa,Parque Centenário,Disponível,7686.0,54.78260869565217,4. Luxo/Premium (Q4)
3973,Jundiaí,80,1,1,1,Não,Não,0.0,700.0,192.0,11.0,Casa,Centro,Disponível,903.0,8.75,1. Econômico (Q1)
3974,Jundiaí,102,3,3,2,Sim,Não,1100.0,4271.0,150.0,55.0,Casa,Vila Rio Branco,Disponível,5576.0,41.872549019607845,3. Alto Padrão (Q3)
3975,Jundiaí,120,3,3,1,Sim,Não,1656.0,3000.0,189.0,39.0,Casa,Malota,Disponível,4884.0,25.0,2. Médio Padrão (Q2)
3976,Jundiaí,35,1,1,1,Não,Sim,444.0,3486.0,124.0,45.0,Apartamento,Distrito Industrial,Disponível,4099.0,99.6,3. Alto Padrão (Q3)
3977,Jundiaí,420,4,6,4,Sim,Não,300.0,6500.0,417.0,98.0,Casa,Pacaembu,Locado,7315.0,15.476190476190476,4. Luxo/Premium (Q4)
3978,Jundiaí,55,1,1,1,Não,Sim,812.0,3200.0,0.0,41.0,Apartamento,Pacaembu,Locado,4053.0,58.18181818181818,3. Alto Padrão (Q3)
3979,Jundiaí,37,1,1,0,Sim,Não,381.0,850.0,0.0,11.0,Casa,Parque Residencial Eloy Chaves,Disponível,1242.0,22.972972972972972,1. Econômico (Q1)
3980,Jundiaí,74,3,2,2,Sim,Não,612.0,4200.0,229.0,54.0,Casa,Moisés,Locado,5095.0,56.75675675675676,3. Alto Padrão (Q3)
3981,Jundiaí,50,1,1,0,Não,Não,400.0,2400.0,89.0,31.0,Casa,Horto Florestal,Locado,2920.0,48.0,2. Médio Padrão (Q2)
3982,Jundiaí,200,3,2,3,Sim,Sim,0.0,6000.0,209.0,91.0,Apartamento,Casa Branca,Disponível,6300.0,30.0,4. Luxo/Premium (Q4)
3983,Jundiaí,1600,4,5,12,Sim,Não,1.0,7900.0,5000.0,119.0,Casa,Pinheirinhos/Represa,Locado,13020.0,4.9375,4. Luxo/Premium (Q4)
3984,Jundiaí,133,2,3,3,Não,Não,0.0,3500.0,217.0,53.0,Casa,Rami,Disponível,3770.0,26.31578947368421,3. Alto Padrão (Q3)
3985,Jundiaí,140,3,3,2,Sim,Não,0.0,5000.0,300.0,76.0,Casa,Tamoio,Disponível,5376.0,35.714285714285715,3. Alto Padrão (Q3)
3986,Jundiaí,35,1,1,0,Não,Sim,2000.0,1500.0,309.0,20.0,Apartamento,Casa Branca,Disponível,3829.0,42.857142857142854,1. Econômico (Q1)
3987,Jundiaí,273,3,5,4,Sim,Não,2695.0,10900.0,1057.0,139.0,Casa,Medeiros,Disponível,14791.0,39.92673992673993,4. Luxo/Premium (Q4)
3988,Jundiaí,140,2,3,2,Sim,Não,1600.0,4000.0,250.0,51.0,Apartamento,Novo Horizonte,Disponível,5901.0,28.571428571428573,3. Alto Padrão (Q3)
3989,Jundiaí,40,1,1,1,Sim,Não,512.0,2100.0,13.0,27.0,Casa,Casa Branca,Locado,2652.0,52.5,2. Médio Padrão (Q2)
3990,Jundiaí,72,2,1,0,Sim,Não,864.0,1020.0,0.0,13.0,Apartamento,Colônia,Disponível,1897.0,14.166666666666666,1. Econômico (Q1)
3991,Jundiaí,200,3,4,3,Sim,Sim,1800.0,5058.0,1200.0,65.0,Apartamento,Parque Do Colégio,Locado,8123.0,25.29,3. Alto Padrão (Q3)
3992,Jundiaí,250,2,2,8,Sim,Sim,0.0,4500.0,459.0,68.0,Apartamento,Jardim Ermida Ii,Locado,5027.0,18.0,3. Alto Padrão (Q3)
3993,Jundiaí,120,3,2,2,Sim,Não,0.0,4800.0,192.0,73.0,Casa,Engordadouro,Disponível,5065.0,40.0,3. Alto Padrão (Q3)
3994,Jundiaí,300,3,4,3,Sim,Sim,3000.0,4000.0,0.0,51.0,Casa,Rami,Disponível,7051.0,13.333333333333334,3. Alto Padrão (Q3)
3995,Jundiaí,160,2,1,2,Sim,Não,0.0,3950.0,125.0,60.0,Casa,Marco Leite,Locado,4135.0,24.6875,3. Alto Padrão (Q3)
3996,Jundiaí,75,3,2,2,Sim,Não,630.0,1800.0,134.0,13.0,Casa,Casa Branca,Disponível,2577.0,24.0,1. Econômico (Q1)
3997,Jundiaí,200,4,4,2,Sim,Não,2600.0,3500.0,600.0,45.0,Casa,Vale Azul,Disponível,6745.0,17.5,3. Alto Padrão (Q3)
3998,Jundiaí,300,3,2,0,Sim,Sim,0.0,8300.0,217.0,125.0,Apartamento,Gramadão,Locado,8642.0,27.666666666666668,4. Luxo/Premium (Q4)
3999,Jundiaí,400,4,6,1,Não,Não,3355.0,4000.0,2650.0,51.0,Apartamento,Nova Odessa,Locado,10056.0,10.0,3. Alto Padrão (Q3)
4000,Jundiaí,50,1,1,0,Não,Não,0.0,1150.0,50.0,18.0,Apartamento,Nambi,Disponível,1218.0,23.0,1. Econômico (Q1)
4001,Jundiaí,46,1,1,1,Sim,Sim,1300.0,1950.0,0.0,25.0,Apartamento,Fazenda Grande,Locado,3275.0,42.391304347826086,2. Médio Padrão (Q2)
4002,Jundiaí,80,2,3,0,Sim,Não,0.0,1700.0,84.0,26.0,Casa,Pacaembu,Disponível,1810.0,21.25,1. Econômico (Q1)
4003,Jundiaí,64,2,2,2,Não,Não,865.0,3500.0,0.0,45.0,Casa,Marco Leite,Locado,4410.0,54.6875,3. Alto Padrão (Q3)
4004,Jundiaí,97,2,2,0,Não,Não,850.0,4550.0,0.0,33.0,Casa,Jardim Ermida Ii,Locado,5433.0,46.90721649484536,3. Alto Padrão (Q3)
4005,Jundiaí,151,3,3,3,Sim,Não,1900.0,4000.0,292.0,51.0,Apartamento,Aeroporto,Disponível,6243.0,26.490066225165563,3. Alto Padrão (Q3)
4006,Jundiaí,240,3,4,4,Não,Não,0.0,4000.0,370.0,61.0,Casa,Jardim Ermida,Locado,4431.0,16.666666666666668,3. Alto Padrão (Q3)
4007,Jundiaí,20,1,1,0,Sim,Sim,602.0,1800.0,130.0,23.0,Apartamento,Vale Azul,Disponível,2555.0,90.0,1. Econômico (Q1)
4008,Jundiaí,998,7,10,4,Sim,Sim,0.0,15000.0,5000.0,226.0,Apartamento,Medeiros,Disponível,20226.0,15.030060120240481,4. Luxo/Premium (Q4)
4009,Jundiaí,391,4,5,2,Sim,Não,2900.0,10000.0,1999.0,127.0,Apartamento,Maringá,Disponível,15026.0,25.575447570332482,4. Luxo/Premium (Q4)
4010,Jundiaí,221,3,5,4,Sim,Não,1554.0,10850.0,643.0,138.0,Casa,Cecap,Disponível,13185.0,49.09502262443439,4. Luxo/Premium (Q4)
4011,Jundiaí,114,1,1,1,Sim,Não,987.0,2800.0,208.0,36.0,Casa,Maringá,Disponível,4031.0,24.56140350877193,2. Médio Padrão (Q2)
4012,Jundiaí,83,2,1,1,Não,Não,480.0,1000.0,50.0,13.0,Casa,Retiro,Locado,1543.0,12.048192771084338,1. Econômico (Q1)
4013,Jundiaí,58,2,1,1,Sim,Não,332.0,1200.0,25.0,16.0,Casa,Malota,Disponível,1573.0,20.689655172413794,1. Econômico (Q1)
4014,Jundiaí,400,5,4,5,Não,Não,0.0,13970.0,417.0,210.0,Casa,Ponte São João,Locado,14597.0,34.925,4. Luxo/Premium (Q4)
4015,Jundiaí,73,3,2,1,Sim,Não,791.0,1800.0,135.0,23.0,Casa,Pacaembu,Locado,2749.0,24.65753424657534,1. Econômico (Q1)
4016,Jundiaí,135,2,2,2,Sim,Não,1175.0,3800.0,255.0,49.0,Casa,Maringá,Disponível,5279.0,28.14814814814815,3. Alto Padrão (Q3)
4017,Jundiaí,193,4,4,4,Não,Não,1700.0,9000.0,917.0,115.0,Casa,Currupira,Disponível,11732.0,46.63212435233161,4. Luxo/Premium (Q4)
4018,Jundiaí,33,1,1,0,Não,Sim,300.0,2300.0,0.0,30.0,Casa,Casa Branca,Locado,2630.0,69.6969696969697,2. Médio Padrão (Q2)
4019,Jundiaí,125,3,3,1,Sim,Não,674.0,2500.0,25.0,32.0,Casa,Nambi,Locado,3231.0,20.0,2. Médio Padrão (Q2)
4020,Jundiaí,130,4,3,1,Sim,Não,1750.0,5400.0,290.0,69.0,Apartamento,Nambi,Locado,7509.0,41.53846153846154,3. Alto Padrão (Q3)
4021,Jundiaí,307,4,6,4,Sim,Sim,0.0,9100.0,1839.0,137.0,Casa,Colônia,Disponível,11076.0,29.64169381107492,4. Luxo/Premium (Q4)
4022,Jundiaí,17,1,1,0,Não,Sim,300.0,2400.0,50.0,31.0,Casa,Retiro,Disponível,2781.0,141.1764705882353,2. Médio Padrão (Q2)
4023,Jundiaí,57,2,2,1,Sim,Não,520.0,1911.0,0.0,20.0,Casa,Marco Leite,Disponível,2451.0,33.526315789473685,2. Médio Padrão (Q2)
4024,Jundiaí,227,4,4,3,Sim,Não,4200.0,6900.0,1534.0,88.0,Apartamento,Ponte São João,Locado,12722.0,30.39647577092511,4. Luxo/Premium (Q4)
4025,Jundiaí,49,1,1,0,Sim,Não,417.0,583.0,23.0,8.0,Casa,Vianelo / Bonfiglioli,Disponível,1031.0,11.89795918367347,1. Econômico (Q1)
4026,Jundiaí,200,4,4,3,Sim,Não,4235.0,4970.0,1648.0,63.0,Casa,Parque Residencial Eloy Chaves,Locado,10916.0,24.85,3. Alto Padrão (Q3)
4027,Jundiaí,330,4,4,5,Sim,Sim,0.0,10000.0,750.0,151.0,Apartamento,Centro,Disponível,10901.0,30.303030303030305,4. Luxo/Premium (Q4)
4028,Jundiaí,52,2,1,1,Sim,Sim,470.0,1598.0,0.0,6.0,Casa,Retiro,Locado,2074.0,30.73076923076923,1. Econômico (Q1)
4029,Jundiaí,240,4,4,5,Sim,Não,2400.0,4500.0,750.0,58.0,Apartamento,Medeiros,Locado,7708.0,18.75,3. Alto Padrão (Q3)
4030,Jundiaí,73,3,2,1,Sim,Não,1000.0,3500.0,0.0,45.0,Apartamento,Samambaia,Locado,4545.0,47.945205479452056,3. Alto Padrão (Q3)
4031,Jundiaí,60,1,1,0,Não,Não,400.0,999.0,0.0,13.0,Casa,Retiro,Locado,1412.0,16.65,1. Econômico (Q1)
4032,Jundiaí,39,1,1,1,Sim,Sim,1144.0,2500.0,301.0,32.0,Apartamento,Hortolândia,Disponível,3977.0,64.1025641025641,2. Médio Padrão (Q2)
4033,Jundiaí,270,4,4,8,Sim,Não,0.0,3200.0,144.0,49.0,Casa,Distrito Industrial,Disponível,3393.0,11.851851851851851,3. Alto Padrão (Q3)
4034,Jundiaí,244,3,4,2,Sim,Não,0.0,4500.0,535.0,68.0,Apartamento,Cerâmica Ibetel,Locado,5103.0,18.442622950819672,3. Alto Padrão (Q3)
4035,Jundiaí,242,3,4,2,Sim,Não,2200.0,5000.0,952.0,64.0,Casa,Jardim Ermida,Disponível,8216.0,20.66115702479339,3. Alto Padrão (Q3)
4036,Jundiaí,200,5,3,2,Sim,Não,1480.0,9000.0,259.0,115.0,Casa,Maringá,Disponível,10854.0,45.0,4. Luxo/Premium (Q4)
4037,Jundiaí,47,2,1,1,Não,Sim,560.0,1390.0,0.0,18.0,Casa,Pinheirinhos/Represa,Locado,1968.0,29.574468085106382,1. Econômico (Q1)
4038,Jundiaí,51,1,1,1,Sim,Não,670.0,820.0,90.0,11.0,Casa,Tamoio,Locado,1591.0,16.07843137254902,1. Econômico (Q1)
4039,Jundiaí,44,1,1,1,Não,Não,370.0,650.0,10.0,9.0,Apartamento,Parque Residencial Eloy Chaves,Locado,1039.0,14.772727272727273,1. Econômico (Q1)
4040,Jundiaí,140,3,2,1,Sim,Não,1300.0,1486.0,0.0,7.0,Apartamento,Colônia,Locado,2793.0,10.614285714285714,1. Econômico (Q1)
4041,Jundiaí,120,3,3,3,Sim,Não,1200.0,2300.0,0.0,30.0,Apartamento,Caxambu,Locado,3530.0,19.166666666666668,2. Médio Padrão (Q2)
4042,Jundiaí,31,1,1,0,Não,Sim,371.0,1900.0,0.0,25.0,Apartamento,Colônia,Disponível,2296.0,61.29032258064516,2. Médio Padrão (Q2)
4043,Jundiaí,72,2,2,1,Sim,Não,920.0,3570.0,0.0,46.0,Casa,Aeroporto,Disponível,4536.0,49.583333333333336,3. Alto Padrão (Q3)
4044,Jundiaí,26,1,1,0,Sim,Sim,250.0,2300.0,42.0,30.0,Casa,Jardim Ermida Ii,Disponível,2622.0,88.46153846153847,2. Médio Padrão (Q2)
4045,Jundiaí,20,1,1,0,Não,Não,0.0,1000.0,84.0,13.0,Casa,Malota,Disponível,1097.0,50.0,1. Econômico (Q1)
4046,Jundiaí,40,1,1,1,Não,Não,630.0,1623.0,0.0,6.0,Apartamento,Vila Rio Branco,Disponível,2259.0,40.575,1. Econômico (Q1)
4047,Jundiaí,60,2,2,1,Sim,Sim,340.0,2800.0,56.0,36.0,Casa,São Camilo,Locado,3232.0,46.666666666666664,2. Médio Padrão (Q2)
4048,Jundiaí,230,3,4,4,Não,Não,2200.0,6500.0,750.0,83.0,Apartamento,Currupira,Locado,9533.0,28.26086956521739,4. Luxo/Premium (Q4)
4049,Jundiaí,80,2,1,0,Não,Não,0.0,1576.0,125.0,24.0,Casa,Horto Florestal,Locado,1725.0,19.7,1. Econômico (Q1)
4050,Jundiaí,30,1,1,0,Sim,Não,0.0,1090.0,75.0,14.0,Apartamento,Aeroporto,Disponível,1179.0,36.333333333333336,1. Econômico (Q1)
4051,Jundiaí,93,3,2,2,Sim,Não,900.0,3500.0,300.0,45.0,Apartamento,Ponte São João,Locado,4745.0,37.634408602150536,3. Alto Padrão (Q3)
4052,Jundiaí,280,2,4,1,Sim,Não,4500.0,12000.0,700.0,153.0,Casa,Vila Municipal,Disponível,17353.0,42.857142857142854,4. Luxo/Premium (Q4)
4053,Jundiaí,102,2,1,0,Sim,Não,538.0,2000.0,109.0,26.0,Apartamento,Colônia,Locado,2673.0,19.607843137254903,2. Médio Padrão (Q2)
4054,Jundiaí,90,2,2,2,Sim,Não,965.0,4500.0,36.0,58.0,Apartamento,Retiro,Disponível,5559.0,50.0,3. Alto Padrão (Q3)
4055,Jundiaí,45,1,1,1,Não,Sim,1567.0,5400.0,284.0,69.0,Casa,Vianelo / Bonfiglioli,Disponível,7320.0,120.0,3. Alto Padrão (Q3)
4056,Jundiaí,212,4,5,6,Sim,Não,2850.0,4500.0,1067.0,58.0,Apartamento,Vila Militar,Disponível,8475.0,21.22641509433962,3. Alto Padrão (Q3)
4057,Jundiaí,140,4,3,2,Não,Não,0.0,2600.0,117.0,40.0,Casa,Novo Horizonte,Locado,2757.0,18.571428571428573,2. Médio Padrão (Q2)
4058,Jundiaí,95,3,2,2,Sim,Não,1100.0,1600.0,209.0,21.0,Casa,Casa Branca,Locado,2930.0,16.842105263157894,1. Econômico (Q1)
4059,Jundiaí,57,2,2,1,Sim,Não,500.0,4150.0,140.0,53.0,Casa,Vila Rio Branco,Locado,4843.0,72.80701754385964,3. Alto Padrão (Q3)
4060,Jundiaí,145,3,3,2,Sim,Não,1500.0,2750.0,192.0,35.0,Apartamento,Pinheirinhos/Represa,Disponível,4477.0,18.96551724137931,2. Médio Padrão (Q2)
4061,Jundiaí,55,2,1,1,Sim,Não,280.0,1000.0,0.0,13.0,Apartamento,Jardim Ermida Ii,Disponível,1293.0,18.181818181818183,1. Econômico (Q1)
4062,Jundiaí,30,1,1,1,Não,Não,1959.0,1790.0,227.0,23.0,Casa,Jardim Ermida Ii,Disponível,3999.0,59.666666666666664,1. Econômico (Q1)
4063,Jundiaí,130,3,3,2,Sim,Não,1400.0,1650.0,414.0,21.0,Casa,Parque Do Colégio,Locado,3485.0,12.692307692307692,1. Econômico (Q1)
4064,Jundiaí,230,3,3,2,Sim,Não,0.0,2460.0,330.0,37.0,Casa,Retiro,Disponível,2827.0,10.695652173913043,2. Médio Padrão (Q2)
4065,Jundiaí,65,2,2,2,Não,Não,835.0,1971.0,0.0,8.0,Casa,Cerâmica Ibetel,Disponível,2814.0,30.323076923076922,2. Médio Padrão (Q2)
4066,Jundiaí,86,3,2,2,Sim,Sim,550.0,2900.0,190.0,37.0,Apartamento,Pacaembu,Disponível,3677.0,33.72093023255814,2. Médio Padrão (Q2)
4067,Jundiaí,25,1,1,0,Sim,Não,0.0,1200.0,25.0,19.0,Casa,Torres São José,Disponível,1244.0,48.0,1. Econômico (Q1)
4068,Jundiaí,110,3,1,1,Sim,Não,830.0,1200.0,25.0,5.0,Casa,Vila Rio Branco,Disponível,2060.0,10.909090909090908,1. Econômico (Q1)
4069,Jundiaí,45,2,1,0,Não,Não,350.0,1500.0,50.0,20.0,Casa,Nova Odessa,Locado,1920.0,33.333333333333336,1. Econômico (Q1)
4070,Jundiaí,132,4,2,2,Sim,Não,1096.0,3300.0,164.0,42.0,Casa,Jardim Ermida,Disponível,4602.0,25.0,3. Alto Padrão (Q3)
4071,Jundiaí,44,1,1,1,Sim,Não,480.0,2200.0,70.0,28.0,Apartamento,Gramadão,Disponível,2778.0,50.0,2. Médio Padrão (Q2)
4072,Jundiaí,58,1,1,2,Sim,Não,640.0,2000.0,0.0,26.0,Casa,Novo Horizonte,Disponível,2666.0,34.48275862068966,2. Médio Padrão (Q2)
4073,Jundiaí,61,1,2,1,Sim,Não,680.0,4000.0,140.0,51.0,Casa,Jardim Ermida,Disponível,4871.0,65.57377049180327,3. Alto Padrão (Q3)
4074,Jundiaí,54,2,1,1,Sim,Não,320.0,1580.0,69.0,21.0,Casa,Caxambu,Locado,1990.0,29.25925925925926,1. Econômico (Q1)
4075,Jundiaí,130,1,2,2,Sim,Não,0.0,1750.0,59.0,27.0,Apartamento,Jardim Ermida,Disponível,1836.0,13.461538461538462,1. Econômico (Q1)
4076,Jundiaí,75,3,2,1,Não,Sim,700.0,2900.0,125.0,37.0,Casa,Parque Residencial Eloy Chaves,Disponível,3762.0,38.666666666666664,2. Médio Padrão (Q2)
4077,Jundiaí,32,1,1,1,Sim,Sim,450.0,3250.0,0.0,42.0,Apartamento,Engordadouro,Disponível,3742.0,101.5625,3. Alto Padrão (Q3)
4078,Jundiaí,70,2,1,1,Não,Não,960.0,2600.0,0.0,33.0,Casa,Alvorada,Locado,3593.0,37.142857142857146,2. Médio Padrão (Q2)
4079,Jundiaí,250,3,4,3,Sim,Não,2800.0,6000.0,834.0,77.0,Casa,Samambaia,Locado,9711.0,24.0,4. Luxo/Premium (Q4)
4080,Jundiaí,80,2,2,1,Não,Sim,2224.0,3500.0,334.0,45.0,Casa,Colônia,Disponível,6103.0,43.75,3. Alto Padrão (Q3)
4081,Jundiaí,112,3,2,0,Não,Não,621.0,3110.0,95.0,40.0,Casa,Torres São José,Locado,3866.0,27.767857142857142,2. Médio Padrão (Q2)
4082,Jundiaí,85,2,1,0,Sim,Sim,620.0,2190.0,0.0,28.0,Apartamento,Centro,Disponível,2838.0,25.764705882352942,2. Médio Padrão (Q2)
4083,Jundiaí,216,3,3,3,Sim,Não,2328.0,13000.0,1230.0,165.0,Apartamento,Aeroporto,Disponível,16723.0,60.18518518518518,4. Luxo/Premium (Q4)
4084,Jundiaí,34,1,1,1,Sim,Não,620.0,3100.0,45.0,40.0,Apartamento,Parque Residencial Eloy Chaves,Disponível,3805.0,91.17647058823529,2. Médio Padrão (Q2)
4085,Jundiaí,378,4,4,8,Sim,Sim,0.0,10000.0,1334.0,151.0,Casa,Caxambu,Disponível,11485.0,26.455026455026456,4. Luxo/Premium (Q4)
4086,Jundiaí,217,3,4,1,Sim,Não,2200.0,9000.0,458.0,115.0,Casa,Retiro,Disponível,11773.0,41.474654377880185,4. Luxo/Premium (Q4)
4087,Jundiaí,160,4,2,2,Sim,Não,0.0,2580.0,0.0,39.0,Casa,Jardim Ermida,Disponível,2619.0,16.125,2. Médio Padrão (Q2)
4088,Jundiaí,50,2,1,1,Sim,Não,380.0,1100.0,0.0,14.0,Casa,São Camilo,Locado,1494.0,22.0,1. Econômico (Q1)
4089,Jundiaí,480,4,4,6,Sim,Não,0.0,10000.0,1000.0,151.0,Casa,Retiro,Locado,11151.0,20.833333333333332,4. Luxo/Premium (Q4)
4090,Jundiaí,23,1,1,0,Sim,Não,385.0,2050.0,40.0,26.0,Casa,Caxambu,Disponível,2501.0,89.1304347826087,2. Médio Padrão (Q2)
4091,Jundiaí,70,1,1,0,Sim,Não,430.0,3200.0,109.0,41.0,Apartamento,Santa Gertrudes,Locado,3780.0,45.714285714285715,3. Alto Padrão (Q3)
4092,Jundiaí,52,1,2,1,Sim,Sim,850.0,4100.0,116.0,52.0,Casa,Parque Residencial Eloy Chaves,Disponível,5118.0,78.84615384615384,3. Alto Padrão (Q3)
4093,Jundiaí,50,1,1,1,Sim,Não,780.0,1826.0,62.0,24.0,Casa,Malota,Disponível,2692.0,36.52,2. Médio Padrão (Q2)
4094,Jundiaí,48,2,1,1,Sim,Não,438.0,1723.0,0.0,22.0,Apartamento,São Camilo,Locado,2183.0,35.895833333333336,1. Econômico (Q1)
4095,Jundiaí,60,1,1,0,Sim,Não,0.0,1300.0,255.0,20.0,Apartamento,Vila Rio Branco,Disponível,1575.0,21.666666666666668,1. Econômico (Q1)
4096,Jundiaí,40,1,1,0,Não,Não,0.0,780.0,17.0,12.0,Casa,Vale Azul,Disponível,809.0,19.5,1. Econômico (Q1)
4097,Jundiaí,215,3,3,2,Não,Sim,3000.0,15000.0,834.0,191.0,Casa,Nambi,Disponível,19025.0,69.76744186046511,4. Luxo/Premium (Q4)
4098,Jundiaí,87,3,1,0,Sim,Não,725.0,1300.0,105.0,17.0,Casa,Jardim Do Lago,Disponível,2147.0,14.942528735632184,1. Econômico (Q1)
4099,Jundiaí,36,1,1,0,Sim,Não,290.0,700.0,10.0,9.0,Casa,Caxambu,Locado,1009.0,19.444444444444443,1. Econômico (Q1)
4100,Jundiaí,137,3,2,1,Sim,Não,1500.0,1800.0,250.0,23.0,Apartamento,Novo Horizonte,Disponível,3573.0,13.138686131386862,1. Econômico (Q1)
4101,Jundiaí,20,1,1,0,Sim,Sim,602.0,1800.0,130.0,23.0,Casa,Centro,Disponível,2555.0,90.0,1. Econômico (Q1)
4102,Jundiaí,154,3,3,1,Não,Não,1700.0,6500.0,0.0,83.0,Apartamento,Agapeama,Disponível,8283.0,42.20779220779221,4. Luxo/Premium (Q4)
4103,Jundiaí,50,1,1,1,Sim,Não,392.0,800.0,320.0,11.0,Apartamento,Moisés,Disponível,1523.0,16.0,1. Econômico (Q1)
4104,Jundiaí,330,3,6,4,Sim,Não,0.0,8500.0,856.0,128.0,Casa,Gramadão,Disponível,9484.0,25.757575757575758,4. Luxo/Premium (Q4)
4105,Jundiaí,50,2,1,1,Sim,Não,330.0,1150.0,0.0,15.0,Casa,Santa Gertrudes,Disponível,1495.0,23.0,1. Econômico (Q1)
4106,Jundiaí,80,2,1,1,Sim,Não,0.0,1900.0,567.0,29.0,Apartamento,Novo Horizonte,Disponível,2496.0,23.75,2. Médio Padrão (Q2)
4107,Jundiaí,85,3,2,2,Sim,Sim,550.0,3300.0,150.0,42.0,Casa,Horto Florestal,Locado,4042.0,38.8235294117647,3. Alto Padrão (Q3)
4108,Jundiaí,33,1,1,1,Não,Sim,1500.0,2000.0,250.0,26.0,Casa,Jundiaí Mirim,Disponível,3776.0,60.60606060606061,2. Médio Padrão (Q2)
4109,Jundiaí,47,1,1,0,Sim,Não,473.0,520.0,13.0,7.0,Apartamento,Samambaia,Locado,1013.0,11.063829787234043,1. Econômico (Q1)
4110,Jundiaí,79,2,2,2,Sim,Não,955.0,1100.0,78.0,14.0,Casa,Aeroporto,Disponível,2147.0,13.924050632911392,1. Econômico (Q1)
4111,Jundiaí,160,4,5,2,Sim,Sim,1200.0,6800.0,500.0,87.0,Apartamento,Casa Branca,Locado,8587.0,42.5,4. Luxo/Premium (Q4)
4112,Jundiaí,250,4,4,2,Não,Não,0.0,5000.0,442.0,76.0,Casa,Anhangabaú,Disponível,5518.0,20.0,3. Alto Padrão (Q3)
4113,Jundiaí,82,2,1,0,Sim,Não,497.0,1090.0,90.0,14.0,Casa,Maringá,Disponível,1691.0,13.292682926829269,1. Econômico (Q1)
4114,Jundiaí,40,1,1,1,Não,Não,440.0,2800.0,100.0,36.0,Casa,Currupira,Locado,3376.0,70.0,2. Médio Padrão (Q2)
4115,Jundiaí,300,3,3,8,Sim,Não,0.0,5500.0,286.0,83.0,Apartamento,Vale Azul,Disponível,5869.0,18.333333333333332,3. Alto Padrão (Q3)
4116,Jundiaí,20,1,1,0,Sim,Sim,602.0,1800.0,130.0,23.0,Casa,Maringá,Locado,2555.0,90.0,1. Econômico (Q1)
4117,Jundiaí,50,1,1,1,Sim,Sim,700.0,5200.0,84.0,66.0,Casa,Colônia,Disponível,6050.0,104.0,3. Alto Padrão (Q3)
4118,Jundiaí,110,3,2,1,Não,Não,1341.0,4400.0,259.0,56.0,Casa,Tulipas,Locado,6056.0,40.0,3. Alto Padrão (Q3)
4119,Jundiaí,29,1,1,1,Sim,Sim,430.0,3500.0,113.0,45.0,Casa,São Camilo,Disponível,4088.0,120.6896551724138,3. Alto Padrão (Q3)
4120,Jundiaí,62,2,1,0,Sim,Não,440.0,1200.0,38.0,16.0,Casa,Engordadouro,Disponível,1694.0,19.35483870967742,1. Econômico (Q1)
4121,Jundiaí,80,2,1,1,Sim,Sim,1600.0,3500.0,188.0,45.0,Apartamento,Cerâmica Ibetel,Locado,5333.0,43.75,3. Alto Padrão (Q3)
